      134148    -.19032    4.00
      134155    -.59246    3.00
      134162    -.48093    4.00
      134169    -.13401    5.00
      134176    -.69608    2.00
      134183    -.61144    3.00
      135  2    -.31029    4.00
      135  7    -.43178    4.00
      135 12    -.63534    3.00
      135 17    -.17118    4.00
      135 22    -.61366    3.00
      135 27    -.26269    4.00
      135 32    -.25200    4.00
      135 37    -.66142    2.00
      135 42    -.55213    3.00
      135 47    -.68556    2.00
      135 52    -.32176    4.00
      135 57    -.49610    4.00
      135 62    -.72392    2.00
      135 67    -.74323    2.00
      135 72    -.43079    4.00
      135 77    -.08395    5.00
      135 82    -.30577    4.00
      135 87    -.57979    3.00
      135 92    -.72394    2.00
      135 97    -.08098    5.00
      135102    -.71715    2.00
      135107    -.80036    1.00
      135112    -.62934    3.00
      135117    -.15446    4.00
      135127    -.67487    2.00
      135132    -.75825    1.00
      136  3    -.62110    3.00
      136 10    -.56052    3.00
      136 17    -.77771    1.00
      136 24    -.18381    4.00
      136 31    -.52602    3.00
      136 38    -.25200    4.00
      136 45    -.52587    3.00
      136 52    -.09617    5.00
      136 59    -.17780    4.00
      136 73    -.12203    5.00
      136 80    -.19870    4.00
      136 87    -.22316    4.00
      136 94    -.55252    3.00
      136101    -.61910    3.00
      136108    -.81982    1.00
      136115    -.71130    2.00
      136122    -.80036    1.00
      136129    -.36616    4.00
      136136    -.95697    1.00
      136143    -.73268    2.00
      136150    -.84687    1.00
      136157    -.62086    3.00
      136164    -.52019    3.00
      136171    -.69592    2.00
      136178    -.63553    3.00
      136185    -.79115    1.00
      137  3    -.09699    5.00
      137  9    -.65622    2.00
      137 15    -.83343    1.00
      137 27    -.76801    1.00
      137 33    -.68556    2.00
      137 39    -.72568    2.00
      137 45    -.65622    2.00
      137 51    -.38271    4.00
      137 57    -.70627    2.00
      137 63    -.57902    3.00
      137 69    -.79293    1.00
      137 75    -.75180    1.00
      137 81    -.83944    1.00
      137 87    -.87003    1.00
      137 93    -.62366    3.00
      137 99    -.80812    1.00
      137105    -.63031    3.00
      137111    -.84687    1.00
      137117    -.54708    3.00
      137123    -.67666    2.00
      137129    -.53426    3.00
      137135    -.53363    3.00
      137141    -.15172    4.00
      137147    -.58300    3.00
      137153    -.66142    2.00
      137159    -.80382    1.00
      138  6    -.79939    1.00
      138 14    -.51499    3.00
      138 22    -.43107    4.00
      138 30    -.34123    4.00
      138 38    -.71874    2.00
      138 46    -.18037    4.00
      138 54    -.79115    1.00
      138 62    -.77251    1.00
      138 70    -.81311    1.00
      138 78    -.84670    1.00
      138 86    -.55532    3.00
      138 94    -.63710    3.00
      138102    -.65039    2.00
      138110    -.84670    1.00
      138118    -.73738    2.00
      138126    -.75907    1.00
      138134    -.51499    3.00
      138142    -.34123    4.00
      138150    -.53510    3.00
      138158    -.87631    1.00
      138166    -.74562    2.00
      138174    -.77251    1.00
      138182    -.39500    4.00
      138190    -.31256    4.00
      138198    -.79115    1.00
      138206    -.75082    1.00
      139  1    -.91664    1.00
      139 10    -.45669    4.00
      139 19    -.23467    4.00
      139 28    -.78612    1.00
      139 37    -.20521    4.00
      139 46    -.40489    4.00
      139 55    -.41215    4.00
      139 64    -.14153    5.00
      139 73    -.72733    2.00
      139 82    -.63033    3.00
      139 91    -.79567    1.00
      139100     .83943    5.00
      139109    -.73218    2.00
      139127    -.45149    4.00
      139136    -.51499    3.00
      139154    -.41390    4.00
      139163    -.74562    2.00
      139172    -.89372    1.00
      139181    -.83326    1.00
      139190    -.76427    1.00
      139199    -.31577    4.00
      139208    -.67743    2.00
      139217    -.81982    1.00
      139226    -.41313    4.00
      139235    -.32151    4.00
      140  5    -.74562    2.00
      140 19    -.73218    2.00
      140 26    -.66256    2.00
      140 33    -.73218    2.00
      140 40    -.33425    4.00
      140 47    -.73818    2.00
      140 54    -.75907    1.00
      140 61    -.32352    4.00
      140 68    -.75907    1.00
      140 75    -.72459    2.00
      140 82    -.82900    1.00
      140 89    -.74562    2.00
      140 96    -.58220    3.00
      140103    -.68410    2.00
      140110    -.75163    1.00
      140117    -.66904    2.00
      140124    -.79939    1.00
      140131    -.66919    2.00
      140138    -.68263    2.00
      140145    -.60085    3.00
      140152    -.75082    1.00
      140159    -.26703    4.00
      140173    -.39074    4.00
      140180    -.65622    2.00
      140187    -.71874    2.00
      141  3    -.72568    2.00
      141 10    -.82156    1.00
      141 17    -.81982    1.00
      141 24    -.73738    2.00
      141 31    -.71272    2.00
      141 38    -.82076    1.00
      141 45    -.65214    2.00
      141 52    -.85589    1.00
      141 59    -.51323    3.00
      141 66    -.34964    4.00
      141 73    -.73393    2.00
      141 80    -.73218    2.00
      141 87    -.53363    3.00
      141 94    -.88975    1.00
      141101    -.79468    1.00
      141108    -.83326    1.00
      141115    -.90840    1.00
      141122    -.77426    1.00
      141129    -.23634    4.00
      141136    -.90840    1.00
      141143    -.85365    1.00
      141150    -.54187    3.00
      141164    -.90320    1.00
      141171    -.37653    4.00
      141185    -.66495    2.00
      142  2    -.36261    4.00
      142  8    -.20404    4.00
      142 14    -.52019    3.00
      142 20    -.77251    1.00
      142 26    -.74338    2.00
      142 32    -.84670    1.00
      142 38    -.72394    2.00
      142 44    -.35467    4.00
      142 50    -.33442    4.00
      142 56    -.78595    1.00
      142 62    -.72474    2.00
      142 68    -.74562    2.00
      142 74    -.78397    1.00
      142 80    -.41685    4.00
      142 86    -.81157    1.00
      142 92    -.74338    2.00
      142104    -.40020    4.00
      142110    -.83326    1.00
      142116    -.83846    1.00
      142122    -.81157    1.00
      142128    -.77251    1.00
      142134    -.84670    1.00
      142140    -.78595    1.00
      142146    -.52843    3.00
      142152    -.94873    1.00
      142158    -.21228    4.00
      143  6    -.21228    4.00
      143 13    -.35642    4.00
      143 20    -.33620    4.00
      143 27    -.86015    1.00
      143 34    -.13732    5.00
      143 41    -.81982    1.00
      143 48    -.73218    2.00
      143 62    -.26703    4.00
      143 76    -.34769    4.00
      143 83    -.55532    3.00
      143 90    -.98386    1.00
      143 97    -.28665    4.00
      143104    -.73738    2.00
      143111    -.71874    2.00
      143118    -.21228    4.00
      143125    -.37653    4.00
      143132    -.77174    1.00
      143139    -.68912    2.00
      143146    -.79293    1.00
      143153    -.83326    1.00
      143160    -.76427    1.00
      143167    -.53363    3.00
      143174    -.55532    3.00
      143181    -.74562    2.00
      143188    -.10688    5.00
      144  2    -.49702    4.00
      144  8    -.88807    1.00
      144 14    -.25104    4.00
      144 20    -.39517    4.00
      144 26    -.22511    4.00
      144 32    -.62110    3.00
      144 38    -.16939    4.00
      144 44    -.52602    3.00
      144 50    -.85190    1.00
      144 56    -.23158    4.00
      144 62    -.38676    4.00
      144 68    -.37331    4.00
      144 74    -.76427    1.00
      144 80    -.37331    4.00
      144 86    -.54708    3.00
      144 92    -.51843    3.00
      144 98    -.33620    4.00
      144104    -.55275    3.00
      144110    -.53480    3.00
      144116    -.66142    2.00
      144122    -.19725    4.00
      144128    -.32080    4.00
      144134    -.47014    4.00
      144140    -.47838    4.00
      144146    -.69009    2.00
      144158    -.48215    4.00
      145  5    -.67743    2.00
      145 12    -.72474    2.00
      145 19    -.66384    2.00
      145 33    -.67586    2.00
      145 40    -.73235    2.00
      145 47    -.62886    3.00
      145 61    -.72622    2.00
      145 68    -.41541    4.00
      145 75    -.90840    1.00
      145 82    -.93528    1.00
      145 96    -.63633    3.00
      145103    -.71130    2.00
      145110    -.54904    3.00
      145117    -.54015    3.00
      145124    -.49589    4.00
      145131    -.55532    3.00
      145138    -.51499    3.00
      145145    -.55532    3.00
      145152    -.73218    2.00
      145159    -.74420    2.00
      145166    -.87376    1.00
      145173    -.92184    1.00
      145180    -.53432    3.00
      145187    -.51453    3.00
      146  1    -.36537    4.00
      146  9    -.36537    4.00
      146 17    -.23760    4.00
      146 25     .30682    5.00
      146 33     .03785    5.00
      146 41     .39415    5.00
      146 49    -.27696    4.00
      146 57     .41459    5.00
      146 65     .23304    5.00
      146 73     .08633    5.00
      146 81    -.20522    4.00
      146 89     .23304    5.00
      146 97     .25993    5.00
      146105    -.20522    4.00
      146121    -.47404    4.00
      146129     .11972    5.00
      146137     .71383    5.00
      146145    -.48749    4.00
      146153     .41459    5.00
      146161    -.43903    4.00
      146169    -.42118    4.00
      146177    -.56876    3.00
      146185    -.53363    3.00
      146193    -.63695    3.00
      146201    -.51499    3.00
      146209    -.74995    2.00
      147  7    -.80152    1.00
      147 15    -.76119    1.00
      147 23    -.75437    1.00
      147 31    -.56407    3.00
      147 39    -.82256    1.00
      147 47    -.71874    2.00
      147 55    -.95324    1.00
      147 63    -.31533    4.00
      147 71    -.49573    4.00
      147 79    -.45248    4.00
      147 87    -.80637    1.00
      147 95    -.70627    2.00
      147103    -.91861    1.00
      147111    -.79567    1.00
      147119    -.91861    1.00
      147127    -.71874    2.00
      147135    -.83326    1.00
      147143    -.95844    1.00
      147151    -.83420    1.00
      147159    -.90320    1.00
      147167    -.81479    1.00
      147175    -.64977    3.00
      147183    -.81556    1.00
      147191    -.62366    3.00
      147207    -.81999    1.00
      147215    -.71130    2.00
      148  4    -.69770    2.00
      148  9    -.30233    4.00
      148 14    -.68583    2.00
      148 19     .13284    5.00
      148 24    -.81982    1.00
      148 29    -.65055    2.00
      148 34    -.52843    3.00
      148 39    -.88975    1.00
      148 44    -.66384    2.00
      148 49    -.62871    3.00
      148 54    -.62871    3.00
      148 59    -.84765    1.00
      148 64    -.72994    2.00
      148 69    -.64215    3.00
      148 74    -.71224    2.00
      148 79    -.76748    1.00
      148 84    -.65559    2.00
      148 89    -.17335    4.00
      148 94    -.73235    2.00
      148 99    -.69592    2.00
      148104    -.80043    1.00
      148109    -.73738    2.00
      148114    -.76427    1.00
      148119    -.75748    1.00
      148124    -.77251    1.00
      148129    -.66241    2.00
      148134    -.89495    1.00
      149  9    -.56876    3.00
      149 19    -.74562    2.00
      149 29    -.40037    4.00
      149 39    -.87161    1.00
      149 49    -.60059    3.00
      149 59    -.71404    2.00
      149 69    -.77771    1.00
      149 79    -.67210    2.00
      149 89    -.91938    1.00
      149 99    -.74338    2.00
      149109    -.74562    2.00
      149119    -.19131    4.00
      149129    -.83501    1.00
      149139    -.45397    4.00
      149149    -.26218    4.00
      149159    -.87359    1.00
      149169    -.93008    1.00
      149179    -.62871    3.00
      149189    -.35062    4.00
      149199    -.40046    4.00
      149209    -.71388    2.00
      149219    -.83326    1.00
      149229    -.86015    1.00
      149239    -.34319    4.00
      149249    -.77694    1.00
      149259    -.34266    4.00
      149269    -.28145    4.00
      150  1    -.92977    1.00
      150  6    -.24583    4.00
      150 11    -.84120    1.00
      150 16    -.20538    4.00
      150 21    -.77994    1.00
      150 26    -.60470    3.00
      150 31    -.53560    3.00
      150 36    -.59712    3.00
      150 41    -.83600    1.00
      150 46    -.56876    3.00
      150 51    -.46935    4.00
      150 56    -.61835    3.00
      150 61    -.41930    4.00
      150 66    -.73268    2.00
      150 71    -.37897    4.00
      150 76    -.65089    2.00
      150 81    -.76623    1.00
      150 86    -.87599    1.00
      150 91    -.45317    4.00
      150 96    -.79261    1.00
      150101    -.58740    3.00
      150106    -.75941    1.00
      150111    -.40586    4.00
      150116    -.22639    4.00
      150121    -.81431    1.00
      150126    -.64215    3.00
      150131    -.52797    3.00
      151  3    -.66837    2.00
      151 11    -.68263    2.00
      151 19    -.65575    2.00
      151 35    -.83098    1.00
      151 43    -.68263    2.00
      151 51    -.78645    1.00
      151 59    -.71924    2.00
      151 67    -.62319    3.00
      151 75    -.76279    1.00
      151 83    -.72394    2.00
      151 91    -.82776    1.00
      151 99    -.64230    3.00
      151107    -.75304    1.00
      151115    -.89495    1.00
      151123    -.62122    3.00
      151131    -.37897    4.00
      151139    -.36553    4.00
      151147    -.77694    1.00
      151155    -.78743    1.00
      151163    -.57979    3.00
      151171    -.80683    1.00
      151179    -.71568    2.00
      151187    -.73164    2.00
      151195    -.90840    1.00
      151203    -.72296    2.00
      151211    -.79906    1.00
      152  2    -.79259    1.00
      152  9    -.45346    4.00
      152 16    -.60797    3.00
      152 23    -.67806    2.00
      152 30    -.58283    3.00
      152 37    -.43085    4.00
      152 44    -.52090    3.00
      152 51    -.81347    1.00
      152 58    -.80877    1.00
      152 65    -.58693    3.00
      152 72    -.68976    2.00
      152 79    -.60797    3.00
      152 86    -.39995    4.00
      152 93    -.31791    4.00
      152100    -.74353    2.00
      152107    -.70361    2.00
      152114    -.60176    3.00
      152121    -.58124    3.00
      152128    -.67129    2.00
      152135    -.86674    1.00
      152142    -.73841    2.00
      152149    -.62823    3.00
      152156    -.58965    3.00
      152163    -.49945    4.00
      152170    -.88766    1.00
      152177    -.69191    2.00
      152184    -.45346    4.00
      153  3     .28485    5.00
      153  9     .64497    5.00
      153 15     .45996    5.00
      153 21     .32067    5.00
      153 27     .67077    5.00
      153 33     .16634    5.00
      153 39    1.04356    5.00
      153 45     .88924    5.00
      153 51     .66425    5.00
      153 57     .82440    5.00
      153 63     .77361    5.00
      153 69     .64789    5.00
      153 75     .67077    5.00
      153 81     .67077    5.00
      153 87     .68421    5.00
      153 93    1.10437    5.00
      153 99     .56551    5.00
      153105     .69766    5.00
      153117    1.02378    5.00
      153123     .74673    5.00
      153129     .62392    5.00
      153135     .59658    5.00
      153147     .52406    5.00
      153153    1.14842    5.00
      153159     .41589    5.00
      154  3     .87708    5.00
      154 11     .58552    5.00
      154 19    1.30857    5.00
      154 27    1.15551    5.00
      154 35     .81535    5.00
      154 51    1.37200    5.00
      154 59    2.15793    5.00
      154 67    1.75558    5.00
      154 83    1.96997    5.00
      154 91    1.30542    5.00
      154 99     .79152    5.00
      154107     .34442    5.00
      154115    1.00823    5.00
      154123    1.53611    5.00
      154131    1.74543    5.00
      154139     .85019    5.00
      154147     .79751    5.00
      154155    1.42788    5.00
      154163    2.09239    5.00
      154171     .67769    5.00
      154179     .05129    5.00
      154195    -.07323    5.00
      154203    -.10886    5.00
      154211     .57243    5.00
      155  6     .29441    5.00
      155 13     .69463    5.00
      155 20     .13309    5.00
      155 27     .34834    5.00
      155 34    1.00382    5.00
      155 48     .58605    5.00
      155 55    1.01130    5.00
      155 69     .63414    5.00
      155 76    1.58642    5.00
      155 83     .86912    5.00
      155 90     .23304    5.00
      155 97     .19934    5.00
      155104     .32940    5.00
      155111     .07951    5.00
      155118    -.01704    5.00
      155125     .01168    5.00
      155132    -.60783    3.00
      155139    1.32692    5.00
      155146     .14550    5.00
      155153    2.42231    5.00
      155167     .97097    5.00
      155174     .52351    5.00
      155181     .38118    5.00
      155188     .45540    5.00
      156  4    1.07230    5.00
      156 11    1.71753    5.00
      156 18    1.12364    5.00
      156 25    2.19841    5.00
      156 32    1.68376    5.00
      156 39    1.98625    5.00
      156 46    2.07760    5.00
      156 53     .98345    5.00
      156 60     .98345    5.00
      156 67     .78407    5.00
      156 74    2.71350    5.00
      156 88    2.07025    5.00
      156 95    1.81769    5.00
      156102    1.70311    5.00
      156109    2.19826    5.00
      156116    1.94794    5.00
      156123    1.45064    5.00
      156130    1.36913    5.00
      156137    2.69257    5.00
      156144    2.36092    5.00
      156151     .84226    5.00
      156158    2.66392    5.00
      156165    1.46138    5.00
      156172    2.30103    5.00
      156179    2.02816    5.00
      156186    1.15494    5.00
      157  1     .41046    5.00
      157  5     .41869    5.00
      157  9     .84912    5.00
      157 13    1.19163    5.00
      157 17    -.41397    4.00
      157 21     .26310    5.00
      157 25     .52940    5.00
      157 29     .27279    5.00
      157 33     .34917    5.00
      157 37     .43154    5.00
      157 41     .41069    5.00
      157 45     .57276    5.00
      157 49     .50890    5.00
      157 53     .61879    5.00
      157 57     .87535    5.00
      157 61     .65368    5.00
      157 65     .57776    5.00
      157 69    -.23890    4.00
      157 73    -.01986    5.00
      157 77     .61879    5.00
      157 81     .38269    5.00
      157 85     .66713    5.00
      157 89     .17933    5.00
      157 93     .66211    5.00
      157 97     .33474    5.00
      157101     .78353    5.00
      157105     .48553    5.00
      158  4    -.71874    2.00
      158 14     .78062    5.00
      158 24     .61047    5.00
      158 34     .18136    5.00
      158 44     .53309    5.00
      158 54     .74152    5.00
      158 64    1.06710    5.00
      158 74     .66425    5.00
      158 84     .80437    5.00
      158 94    1.01726    5.00
      158104     .69113    5.00
      158114     .74261    5.00
      158124    1.21819    5.00
      158134     .88638    5.00
      158144     .22755    5.00
      158154     .92193    5.00
      158164    1.13708    5.00
      158174     .88219    5.00
      158194     .59580    5.00
      158204     .58236    5.00
      158214     .42221    5.00
      158224     .73489    5.00
      158234     .12647    5.00
      158244    -.71874    2.00
      158254     .55547    5.00
      158264    1.00382    5.00
      159  1    1.00317    5.00
      159 13    -.22415    4.00
      159 37     .00303    5.00
      159 49     .89678    5.00
      159 61     .91413    5.00
      159 73    1.41141    5.00
      159 85     .81095    5.00
      159 97     .83784    5.00
      159109    2.03606    5.00
      159121    1.51802    5.00
      159133    1.80550    5.00
      159145    1.53529    5.00
      159157    1.16639    5.00
      159169     .70514    5.00
      159181    1.58741    5.00
      159205     .94158    5.00
      159217     .67825    5.00
      159229     .80224    5.00
      159241     .67077    5.00
      159253    1.18288    5.00
      159265     .65445    5.00
      159277    -.27146    4.00
      159289    -.37881    4.00
      159301    -.05056    5.00
      159313     .06164    5.00
      160  8    -.59859    3.00
      160 17    -.30503    4.00
      160 26     .79509    5.00
      160 35     .25568    5.00
      160 44    -.26076    4.00
      160 53    -.64412    3.00
      160 62    -.68717    2.00
      160 71    -.11537    5.00
      160 80    -.15570    4.00
      160 89    -.32549    4.00
      160 98    -.19875    4.00
      160107    -.61723    3.00
      160116    -.18531    4.00
      160125    -.26900    4.00
      160134    -.28244    4.00
      160152     .19731    5.00
      160161    -.24211    4.00
      160170    -.28244    4.00
      160179    -.29861    4.00
      160188    -.25555    4.00
      160197    -.76623    1.00
      160206    -.69143    2.00
      160215    -.10888    5.00
      160224    -.76623    1.00
      160233    -.19513    4.00
      160242    -.53851    3.00
      161  5    -.28590    4.00
      161 14    -.01706    5.00
      161 23    -.35758    4.00
      161 32    -.08948    5.00
      161 41     .32871    5.00
      161 50     .24934    5.00
      161 59     .15426    5.00
      161 68    -.29110    4.00
      161 77    -.15092    4.00
      161 86    -.45840    4.00
      161 95    -.05783    5.00
      161104    -.12520    5.00
      161113    -.37289    4.00
      161122    -.12000    5.00
      161131     .15426    5.00
      161140    -.26076    4.00
      161149    -.72733    2.00
      161158    -.19647    4.00
      161167     .07882    5.00
      161176     .05193    5.00
      161185    -.71246    2.00
      161194    -.80010    1.00
      161203     .22879    5.00
      161212    -.26422    4.00
      161221     .07882    5.00
      161230     .01408    5.00
      161239    -.63067    3.00
      162  2    -.09143    5.00
      162  9    -.55658    3.00
      162 16    -.73944    2.00
      162 23    -.55658    3.00
      162 30    -.24335    4.00
      162 37    -.78896    1.00
      162 44    -.47617    4.00
      162 58    -.27004    4.00
      162 65    -.91036    1.00
      162 72    -.59691    3.00
      162 79    -.78896    1.00
      162 86    -.68930    2.00
      162 93    -.89692    1.00
      162100    -.49527    4.00
      162107    -.76895    1.00
      162114    -.74759    2.00
      162121    -.64897    3.00
      162128    -.65566    2.00
      162135    -.62877    3.00
      162142    -.45703    4.00
      162149    -.47720    4.00
      162156    -.73935    2.00
      162162    -.27604    4.00
      162163    -.26470    4.00
      162170    -.35238    4.00
      162177    -.26076    4.00
      162184    -.44522    4.00
      163  4    -.72979    2.00
      163 12    -.83846    1.00
      163 20    -.44768    4.00
      163 28    -.64977    3.00
      163 36    -.79115    1.00
      163 44    -.62886    3.00
      163 52    -.53281    3.00
      163 60    -.45866    4.00
      163 68    -.67116    2.00
      163 76    -.67876    2.00
      163 84    -.78240    1.00
      163 92    -.91539    1.00
      163100    -.57690    3.00
      163108    -.71924    2.00
      163116    -.74237    2.00
      163124    -.80010    1.00
      163132    -.43568    4.00
      163140    -.57228    3.00
      163148    -.63473    3.00
      163156    -.36980    4.00
      163164    -.44246    4.00
      163172    -.86986    1.00
      163180    -.35758    4.00
      163188    -.46885    4.00
      163196    -.67355    2.00
      163204    -.61218    3.00
      163212    -.63067    3.00
      164  4    -.02792    5.00
      164 10     .14082    5.00
      164 16     .24633    5.00
      164 22     .12738    5.00
      164 28    -.21930    4.00
      164 34    -.22867    4.00
      164 40    -.67278    2.00
      164 46    -.33913    4.00
      164 52    -.70487    2.00
      164 58    -.24211    4.00
      164 64    -.16048    4.00
      164 70    -.25555    4.00
      164 76    -.19206    4.00
      164 82    -.23782    4.00
      164 88    -.60379    3.00
      164 94    -.68930    2.00
      164100    -.22867    4.00
      164106    -.61218    3.00
      164112    -.25555    4.00
      164118    -.52685    3.00
      164124    -.50359    3.00
      164130    -.32569    4.00
      164136    -.14226    5.00
      164142    -.79038    1.00
      164148    -.31205    4.00
      164154    -.68037    2.00
      164160    -.50393    3.00
      165  3    -.71388    2.00
      165  8    -.27246    4.00
      165 13    -.05181    5.00
      165 18    -.32813    4.00
      165 23    -.42809    4.00
      165 28    -.47382    4.00
      165 33    -.61723    3.00
      165 38    -.51415    3.00
      165 43     .07722    5.00
      165 48    -.69382    2.00
      165 53    -.29935    4.00
      165 58    -.13228    5.00
      165 63     .22420    5.00
      165 73     .49247    5.00
      165 78     .01388    5.00
      165 83    -.17881    4.00
      165 88    -.22474    4.00
      165 93    -.01281    5.00
      165 98    -.17377    4.00
      165103     .80029    5.00
      165108     .03496    5.00
      165113     .11755    5.00
      165118     .80853    5.00
      165123     .73160    5.00
      165128     .18749    5.00
      165133     .07952    5.00
      166  5    -.20434    4.00
      166 14    -.24364    4.00
      166 23    -.39781    4.00
      166 32    -.37833    4.00
      166 41    -.13615    5.00
      166 50    -.67066    2.00
      166 59    -.14848    4.00
      166 68    -.19090    4.00
      166 77    -.12379    5.00
      166 86    -.30940    4.00
      166 95     .02652    5.00
      166104    -.16655    4.00
      166113    -.31082    4.00
      166122    -.43490    4.00
      166131    -.40396    4.00
      166140    -.24930    4.00
      166149     .04077    5.00
      166158    -.15653    4.00
      166167    -.33108    4.00
      166176    -.58063    3.00
      166185     .10546    5.00
      166194    -.33108    4.00
      166203    -.12168    5.00
      166212    -.65721    2.00
      166221    -.67066    2.00
      166230    -.29738    4.00
      166239    -.34579    4.00
      167  1    -.24043    4.00
      167  8     .60615    5.00
      167 15    1.13219    5.00
      167 22     .18147    5.00
      167 29     .52213    5.00
      167 36     .22394    5.00
      167 50     .25321    5.00
      167 57    -.63083    3.00
      167 64    -.36541    4.00
      167 71     .02513    5.00
      167 78    -.18505    4.00
      167 85    -.08010    5.00
      167 92    -.54045    3.00
      167 99    -.64897    3.00
      167106    -.71745    2.00
      167113    -.64897    3.00
      167127    -.22706    4.00
      167134    -.56805    3.00
      167141    -.50668    3.00
      167148     .19422    5.00
      167155     .08570    5.00
      167162     .28944    5.00
      167169    -.08533    5.00
      167176    -.22991    4.00
      167183     .32818    5.00
      168  1    -.40738    4.00
      168  8    -.48555    4.00
      168 15    -.51376    3.00
      168 22    -.54064    3.00
      168 29    -.58514    3.00
      168 36    -.72590    2.00
      168 43    -.85387    1.00
      168 50    -.61723    3.00
      168 57    -.64772    3.00
      168 64    -.31745    4.00
      168 71    -.27420    4.00
      168 78    -.37897    4.00
      168 85    -.85387    1.00
      168 92    -.54589    3.00
      168 99    -.73415    2.00
      168106    -.48687    4.00
      168113    -.64897    3.00
      168120    -.70446    2.00
      168127    -.81999    1.00
      168134    -.58078    3.00
      168141    -.62085    3.00
      168148    -.75005    1.00
      168155    -.64377    3.00
      168162    -.64412    3.00
      168169    -.03374    5.00
      168176    -.74479    2.00
      168183    -.55681    3.00
      169  1    -.42195    4.00
      169  6    -.42658    4.00
      169 11    -.52766    3.00
      169 16     .02629    5.00
      169 26    -.24186    4.00
      169 36    -.20941    4.00
      169 41    -.20912    4.00
      169 46    -.22007    4.00
      169 51    -.16554    4.00
      169 56    -.45567    4.00
      169 61    -.31667    4.00
      169 66    -.57543    3.00
      169 71    -.56198    3.00
      169 76    -.19553    4.00
      169 81    -.64279    3.00
      169 86    -.32859    4.00
      169 91    -.24732    4.00
      169 96    -.50821    3.00
      169101    -.19895    4.00
      169111    -.63033    3.00
      169116    -.66322    2.00
      169121    -.60247    3.00
      169126    -.43217    4.00
      169131    -.16289    4.00
      170 10    -.72316    2.00
      170 20    -.62794    3.00
      170 30    -.42408    4.00
      170 40    -.49189    4.00
      170 50    -.66241    2.00
      170 60    -.69902    2.00
      170 70    -.65721    2.00
      170 80    -.83046    1.00
      170 90    -.64897    3.00
      170100    -.67066    2.00
      170110    -.61688    3.00
      170120    -.83523    1.00
      170130    -.72671    2.00
      170140    -.73141    2.00
      170150    -.66545    2.00
      170160    -.49379    4.00
      170170    -.73141    2.00
      170180    -.58902    3.00
      170190    -.73141    2.00
      170200    -.68930    2.00
      170210    -.64377    3.00
      170220    -.71619    2.00
      170230    -.63033    3.00
      170240    -.80134    1.00
      170250    -.04439    5.00
      170260    -.63083    3.00
      170270    -.63083    3.00
      171  5    -.61218    3.00
      171 11    -.80637    1.00
      171 17    -.70726    2.00
      171 23    -.87506    1.00
      171 29    -.77984    1.00
      171 35    -.75279    1.00
      171 41    -.64897    3.00
      171 47    -.87003    1.00
      171 53    -.79567    1.00
      171 59    -.12057    5.00
      171 65    -.46574    4.00
      171 71    -.63083    3.00
      171 77    -.53724    3.00
      171 83    -.61526    3.00
      171 89    -.62127    3.00
      171 95    -.70579    2.00
      171101    -.75082    1.00
      171107    -.76349    1.00
      171113    -.75082    1.00
      171119    -.85414    1.00
      171125    -.75005    1.00
      171131    -.68946    2.00
      171143    -.82698    1.00
      171149    -.50109    3.00
      171155    -.75005    1.00
      171161    -.72671    2.00
      172  4    -.16568    4.00
      172 10    -.72590    2.00
      172 16    -.92884    1.00
      172 22    -.52019    3.00
      172 28    -.65293    2.00
      172 34    -.85190    1.00
      172 40    -.58659    3.00
      172 46    -.73935    2.00
      172 52    -.75005    1.00
      172 58    -.66241    2.00
      172 64    -.34173    4.00
      172 70    -.78665    1.00
      172 76    -.56821    3.00
      172 82    -.74702    2.00
      172 88    -.16265    4.00
      172100    -.40992    4.00
      172106    -.65482    2.00
      172112    -.22810    4.00
      172118    -.71847    2.00
      172124    -.73935    2.00
      172130    -.86731    1.00
      172136    -.80010    1.00
      172142    -.72979    2.00
      172148    -.74323    2.00
      172154    -.75082    1.00
      172160    -.77694    1.00
      173  1    -.62334    3.00
      173 11    -.82076    1.00
      173 21    -.75977    1.00
      173 31    -.65471    2.00
      173 41    -.71831    2.00
      173 51    -.64427    3.00
      173 61    -.76349    1.00
      173 71    -.76349    1.00
      173 81    -.43657    4.00
      173 91    -.74329    2.00
      173101    -.78665    1.00
      173111    -.76349    1.00
      173121    -.86535    1.00
      173131    -.72516    2.00
      173141    -.53363    3.00
      173151    -.77771    1.00
      173161    -.28836    4.00
      173171    -.36242    4.00
      173181    -.43055    4.00
      173191    -.32962    4.00
      173201    -.75683    1.00
      173211    -.83567    1.00
      173221    -.61887    3.00
      173241     .00765    5.00
      173251    -.87003    1.00
      173261    -.66816    2.00
      174  1    -.82776    1.00
      174  8    -.85983    1.00
      174 15    -.85059    1.00
      174 22    -.72938    2.00
      174 29    -.85659    1.00
      174 36    -.64897    3.00
      174 43    -.61261    3.00
      174 50    -.71891    2.00
      174 57    -.71369    2.00
      174 64    -.82502    1.00
      174 71    -.47400    4.00
      174 85    -.56052    3.00
      174 92    -.53363    3.00
      174 99    -.64215    3.00
      174106    -.48601    4.00
      174113    -.85474    1.00
      174120    -.72394    2.00
      174127    -.60783    3.00
      174134    -.63009    3.00
      174141    -.65559    2.00
      174148    -.61811    3.00
      174155    -.66919    2.00
      174162    -.83846    1.00
      174169    -.67203    2.00
      174176    -.78362    1.00
      174183    1.12621    5.00
      175  4    -.90840    1.00
      175 11    -.58078    3.00
      175 18    -.65575    2.00
